ID,Gender,Type,WFH,Designation,Resource,Fatigue,Burn,Days
fffe32003400320030003700,Female,Service,No,2,4,7,0.54,327
fffe33003100330031003100,Female,Service,No,4,8,7.8,0.74,342
fffe32003200380032003800,Male,Service,Yes,1,3,3.4,0.29,124
fffe33003300390038003100,Male,Product,No,3,6,7.4,0.52,155
fffe3100340039003700,Female,Product,No,3,6,6.6,0.46,185
fffe32003500330035003800,Female,Service,No,1,3,4.7,0.37,285
fffe32003700340037003100,Male,Service,Yes,1,4,4.7,0.36,262
fffe3200370031003400,Male,Product,No,2,5,4.9,0.39,355
fffe32003500320036003800,Male,Service,No,2,6,8.7,0.7,42
fffe32003800350038003400,Female,Product,No,2,4,5.6,0.38,52
fffe32003600330031003300,Male,Service,Yes,5,9,9.4,0.88,133
fffe3900370038003000,Male,Service,Yes,1,2,3.6,0.22,154
fffe33003100300030003300,Female,Service,No,3,6,7.2,0.63,113
fffe3300320036003700,Male,Service,No,4,8,NA,0.68,147
fffe3300330037003700,Male,Product,No,2,5,7.2,0.66,130
fffe3200390036003400,Female,Service,Yes,2,5,6.5,0.49,84
fffe31003400300030003200,Male,Product,No,3,7,NA,0.77,42
fffe3200360035003800,Male,Service,No,1,2,5.2,0.44,29
fffe31003300370037003200,Female,Service,No,2,4,NA,0.6,199
fffe31003600320033003200,Male,Service,Yes,0,1,NA,0.2,294
fffe31003800380033003700,Female,Service,Yes,2,4,5.5,0.45,333
fffe32003800380038003000,Female,Product,Yes,0,1,4.1,0.2,119
fffe3100350038003500,Male,Service,No,5,10,9.2,0.75,209
fffe32003900330039003500,Female,Product,Yes,1,1,2.6,0.09,99
fffe32003300380032003300,Female,Service,No,1,2,5.5,0.39,332
fffe31003900330036003000,Male,Service,Yes,2,4,2.5,0.14,245
fffe32003300390033003400,Female,Service,Yes,3,7,5.8,0.55,117
fffe32003000340030003800,Female,Service,Yes,1,1,3.2,0.2,336
fffe32003600330037003100,Male,Product,No,3,7,8.3,0.66,196
fffe32003700300032003200,Male,Service,No,1,3,4.6,0.38,138
fffe3600390032003600,Female,Product,No,0,NA,4.1,0.26,37
fffe31003100320039003300,Female,Service,No,2,4,6.8,0.46,353
fffe31003600340037003100,Male,Service,Yes,1,3,4.9,0.43,352
fffe32003900390038003200,Male,Service,No,3,6,6.4,0.51,235
fffe3100370031003500,Male,Service,No,0,1,NA,0.16,25
fffe31003500320032003000,Female,Service,No,2,4,6.9,0.5,356
fffe32003900350036003600,Female,Service,No,2,5,6,0.55,201
fffe32003800320038003800,Female,Service,Yes,3,5,6.5,0.5,216
fffe33003400370037003000,Female,Product,Yes,1,2,5.7,0.48,46
fffe3200350034003000,Male,Service,No,2,5,7.6,0.6,324
fffe31003700340039003100,Male,Service,No,3,5,6,0.53,32
fffe31003400370039003700,Female,Product,Yes,1,3,5.6,0.34,11
fffe33003300350035003700,Female,Product,Yes,3,5,5.7,0.39,51
fffe3200390038003500,Female,Service,No,3,4,6.3,0.43,43
fffe32003300310033003700,Male,Service,Yes,3,7,6.7,0.63,89
fffe33003200310034003000,Male,Service,Yes,3,6,4.7,0.43,219
fffe3500300038003300,Female,Product,Yes,2,4,3.9,0.32,166
fffe32003400390036003200,Male,Service,Yes,1,4,3.8,0.33,156
fffe31003600330031003500,Female,Product,Yes,0,1,3.9,0.21,147
fffe32003200390038003700,Male,Service,No,4,8,6.7,0.65,186
fffe33003000390039003100,Female,Product,Yes,2,2,3.5,0.27,290
fffe33003000300037003700,Female,Service,No,3,8,7.9,0.76,158
fffe32003000390039003700,Female,Service,Yes,1,1,2,0.04,158
fffe32003600380038003500,Female,Product,No,0,1,1.7,0.13,8
fffe3900340032003800,Female,Product,Yes,1,4,6.7,0.5,365
fffe3700320030003100,Female,Service,Yes,1,3,3.2,0.11,58
fffe31003000380032003000,Female,Product,Yes,1,2,4.9,0.42,227
fffe32003000380034003700,Male,Service,No,3,6,8.8,0.7,42
fffe32003700390037003600,Male,Service,Yes,3,5,6.2,0.41,92
fffe31003900350030003000,Male,Product,No,1,3,4.2,0.25,126
fffe31003200360035003400,Female,Product,Yes,0,2,3.3,0.18,203
fffe33003000390039003200,Female,Service,No,1,2,5.2,0.28,357
fffe32003700300030003900,Male,Service,Yes,2,3,6.4,0.44,354
fffe31003000300036003700,Female,Product,No,3,6,6.6,0.52,123
fffe31003700390032003500,Female,Service,Yes,1,2,4.8,0.28,286
fffe31003900370032003900,Female,Product,No,2,5,6.2,0.53,265
fffe31003900300038003900,Female,Service,Yes,0,2,4.7,0.27,219
fffe3600320033003700,Female,Service,No,0,1,3.1,0.14,71
fffe31003500350032003200,Female,Product,No,3,6,6,0.53,15
fffe3300390031003300,Male,Product,Yes,1,2,NA,0.22,8
fffe32003300380036003600,Female,Service,Yes,1,2,3.3,0.24,170
fffe31003800320036003900,Female,Product,No,3,6,8.1,0.67,360
fffe32003600300031003000,Female,Product,Yes,2,4,6.2,0.38,94
fffe33003300350037003700,Male,Service,Yes,2,6,6.9,0.65,68
fffe31003300350033003700,Female,Service,No,1,3,5.5,0.46,66
fffe33003200360038003800,Female,Service,No,3,5,4.2,0.31,321
fffe3200320031003100,Female,Service,No,3,7,6.1,0.55,352
fffe3400320036003800,Female,Service,Yes,2,4,NA,0.4,83
fffe370038003800,Female,Product,No,0,1,0,0,101
fffe360030003400,Female,Product,No,4,7,6.2,0.51,112
fffe3100310038003900,Female,Service,Yes,3,5,NA,0.37,143
fffe33003200300031003200,Female,Product,Yes,1,3,4.7,0.23,273
fffe32003700360039003600,Female,Service,Yes,2,4,5.1,0.41,77
fffe33003100340030003200,Female,Service,No,1,2,4.7,0.27,184
fffe320031003200,Male,Service,Yes,1,3,6.1,0.41,148
fffe33003400310032003900,Female,Product,No,2,4,2.7,0.16,17
fffe3600390039003600,Male,Service,No,4,7,6.9,0.66,136
fffe32003400390032003800,Female,Service,Yes,3,6,5.9,0.49,322
fffe3500350033003800,Female,Product,Yes,0,2,NA,0.34,188
fffe3100330032003200,Female,Service,No,1,3,4.4,0.29,210
fffe32003600390032003600,Male,Service,Yes,3,5,6.5,0.47,8
fffe3900300038003900,Male,Product,Yes,0,1,NA,0.07,97
fffe33003100330034003900,Female,Service,Yes,2,4,4.6,0.31,157
fffe32003700350039003200,Female,Product,No,2,5,6.8,0.65,284
fffe31003600360031003100,Female,Service,Yes,1,NA,2.1,0.12,89
fffe32003700300034003200,Male,Product,Yes,2,5,6.5,0.51,303
fffe33003000310031003200,Male,Product,Yes,1,2,3.6,0.2,25
fffe33003000370030003400,Female,Service,Yes,1,2,3.9,0.25,169
fffe33003100330038003200,Male,Service,No,2,6,6.4,0.57,82
fffe33003100390039003500,Female,Service,Yes,3,5,5.2,0.48,70
fffe33003000300037003100,Male,Service,No,2,5,7.6,0.73,242
fffe31003100310031003600,Female,Service,Yes,0,1,3.8,0.22,151
fffe31003500320038003900,Female,Service,No,2,5,7.7,0.59,291
fffe3800310039003600,Male,Product,Yes,1,3,5.5,0.33,288
fffe31003700350034003000,Male,Service,No,2,5,7.4,0.55,140
fffe3600340035003000,Male,Service,No,1,4,4.8,0.36,345
fffe3400310037003400,Male,Service,Yes,1,3,4.2,0.27,81
fffe32003400320034003600,Female,Product,Yes,2,4,5.9,0.41,123
fffe32003200300030003000,Female,Service,No,3,6,6,0.53,327
fffe32003600340039003400,Female,Service,No,4,8,9,0.74,307
fffe32003200340031003200,Female,Product,Yes,1,NA,4.2,0.33,359
fffe32003100320031003400,Male,Product,No,2,6,6.7,0.54,217
fffe31003000380033003800,Female,Service,Yes,3,4,NA,0.38,46
fffe32003500360034003500,Male,Service,Yes,3,6,6.1,0.56,183
fffe3500340037003800,Male,Service,No,1,3,5.2,0.32,29
fffe31003700310033003300,Male,Service,No,4,7,6.7,0.51,326
fffe33003100320035003900,Female,Service,Yes,2,4,5.6,0.35,216
fffe31003900350039003800,Male,Service,No,1,2,5.3,0.49,126
fffe31003400300032003600,Female,Service,Yes,4,6,7.7,0.67,11
fffe3300340034003400,Female,Service,No,2,4,3.5,0.29,114
fffe3600340032003600,Male,Service,Yes,1,2,NA,0.3,131
fffe32003900320034003800,Male,Service,No,2,4,4.7,0.4,69
fffe3400310031003400,Male,Service,Yes,3,6,5,0.35,313
fffe32003600310038003600,Female,Service,Yes,1,2,4.7,0.23,142
fffe31003000340032003400,Male,Product,Yes,1,4,6.4,0.41,87
fffe32003700390036003800,Male,Service,Yes,3,6,7.3,0.59,253
fffe32003200340035003000,Female,Product,Yes,1,4,5.1,0.39,40
fffe31003900370030003900,Male,Product,No,2,5,NA,0.52,171
fffe32003000300039003400,Female,Product,Yes,1,4,6,0.44,113
fffe31003200340036003200,Male,Service,No,4,7,7.6,0.68,242
fffe31003300340030003800,Male,Service,No,2,4,6,0.42,124
fffe32003300380032003700,Male,Service,Yes,3,5,6.3,0.44,323
fffe3500330032003400,Male,Service,No,3,5,NA,0.38,349
fffe32003600370038003300,Female,Service,No,4,6,7.2,0.64,113
fffe32003400350036003900,Female,Service,No,2,3,3.4,0.18,106
fffe32003100300035003300,Male,Service,No,2,NA,7.3,0.69,139
fffe3100340030003400,Male,Service,No,2,4,5.9,0.39,96
fffe32003400360037003100,Female,Product,Yes,2,4,4,0.32,328
fffe31003200310034003800,Male,Service,No,2,6,6.1,0.58,179
fffe3600390034003300,Male,Service,Yes,4,7,5.6,0.49,165
fffe31003600340035003400,Male,Service,No,3,5,6.1,0.6,89
fffe32003700320039003600,Male,Service,No,2,6,8.1,0.65,25
fffe31003600350038003500,Female,Service,Yes,3,4,5.2,0.29,38
fffe31003100370037003800,Male,Service,Yes,0,1,3.1,0.17,163
fffe31003800340039003300,Female,Product,No,3,6,6.1,0.56,79
fffe3200340030003100,Female,Service,Yes,3,6,5.6,0.43,65
fffe3300330030003900,Male,Service,No,2,4,NA,0.66,23
fffe31003800390039003900,Female,Service,Yes,1,2,4.5,0.29,211
fffe32003600330038003300,Male,Product,Yes,3,6,6.6,0.65,174
fffe3800350031003400,Female,Service,Yes,1,NA,6.2,0.44,132
fffe32003200390036003000,Female,Service,No,4,7,7,0.6,50
fffe31003400300037003700,Female,Service,Yes,3,5,5.4,0.34,44
fffe31003700330037003300,Male,Product,Yes,1,2,NA,0.15,326
fffe3600380037003400,Female,Service,Yes,2,4,5.5,0.33,18
fffe31003600300033003900,Female,Service,Yes,3,6,4.6,0.35,250
fffe31003300320039003100,Male,Service,No,5,9,7.8,0.79,57
fffe31003300360031003500,Female,Service,Yes,1,4,4.8,0.41,317
fffe32003400300038003500,Male,Service,No,4,8,9.6,0.86,156
fffe33003200360037003700,Female,Service,Yes,3,7,8,0.8,64
fffe31003600320032003000,Female,Product,Yes,3,5,5.1,0.32,56
fffe33003300320032003800,Female,Service,No,3,6,8.7,0.76,134
fffe32003400370037003600,Female,Service,Yes,0,1,2.6,0.15,209
fffe32003600350037003200,Female,Product,No,3,5,5.7,0.54,185
fffe33003400380032003600,Male,Service,No,4,8,8.8,0.7,111
fffe31003800340033003300,Female,Service,No,3,7,7.7,0.57,178
fffe3300360038003800,Female,Product,No,1,3,5.5,0.44,85
fffe3500320034003200,Female,Product,No,3,6,4.9,0.32,205
fffe31003300370031003500,Female,Product,No,3,5,4.7,0.38,132
fffe33003400300033003300,Male,Product,No,4,7,9.2,0.82,229
fffe31003900380033003500,Male,Product,No,3,7,6.2,0.58,258
fffe32003200310036003200,Female,Service,No,5,10,9.5,0.94,224
fffe31003200360030003000,Female,Service,No,3,6,5.3,0.43,347
fffe32003200350037003700,Male,Product,No,2,NA,8.3,0.64,312
fffe32003400330032003600,Female,Service,Yes,1,4,6.8,0.5,203
fffe32003100320037003300,Female,Product,Yes,5,NA,9.4,1,279
fffe3100390031003700,Male,Service,No,3,5,NA,0.42,50
fffe31003000320037003900,Female,Product,No,2,3,6.1,0.41,247
fffe32003800370037003400,Male,Service,Yes,2,3,3.3,0.25,271
fffe33003300300038003600,Male,Service,No,2,6,5.5,0.51,125
fffe3300330031003400,Male,Service,Yes,1,3,NA,0.38,63
fffe32003200340031003300,Female,Product,Yes,1,2,NA,0,146
fffe31003100380030003900,Male,Service,No,2,7,8.8,0.8,100
fffe3100380031003700,Female,Service,No,2,4,5.7,0.36,0
fffe31003200340031003000,Female,Service,Yes,3,4,4.3,0.38,353
fffe32003300340032003800,Female,Product,Yes,1,4,6.2,0.41,246
fffe3100310031003000,Female,Product,No,3,5,7.1,0.64,193
fffe32003400350032003100,Female,Service,Yes,2,5,3.7,0.3,78
fffe32003600340030003300,Male,Product,No,3,6,5.7,0.44,113
fffe32003800320035003000,Male,Service,No,1,1,3.6,0.15,96
fffe33003200340036003500,Female,Service,No,4,8,7.5,0.71,114
fffe32003700360031003800,Male,Service,No,2,5,6.8,0.54,360
fffe32003300320038003700,Female,Service,Yes,2,3,5.7,0.44,348
fffe3100300032003800,Female,Service,No,1,2,0.7,0,213
fffe3900350033003300,Female,Service,Yes,1,4,NA,0.46,142
fffe32003600330030003800,Female,Service,Yes,1,2,2.9,0.15,298
fffe3700380032003600,Male,Product,Yes,2,NA,2.9,0.22,218
fffe31003400300031003000,Male,Product,No,1,NA,1.3,0.06,79
fffe3500340038003500,Male,Service,No,3,5,NA,0.55,324
fffe3500350033003200,Female,Service,Yes,3,7,7.5,0.77,93
fffe31003400360038003100,Male,Service,No,2,3,6.3,0.48,200
fffe3700360037003600,Female,Service,Yes,2,4,5.6,0.43,300
fffe32003800380039003400,Male,Service,Yes,2,4,2.8,0.11,56
fffe32003600380039003300,Male,Service,Yes,2,6,7.5,0.76,68
fffe31003800380034003600,Male,Service,No,1,1,5.1,0.29,42
fffe3700370036003600,Male,Service,Yes,4,7,6.4,0.63,134
fffe31003000380032003100,Female,Service,Yes,3,7,7.1,0.58,215
fffe32003900340035003200,Female,Product,Yes,2,5,5.8,0.48,25
fffe3300300039003100,Male,Service,Yes,0,1,3.4,0.18,227
fffe32003100360035003500,Male,Product,No,3,5,7.3,0.6,13
fffe32003400300030003600,Male,Product,Yes,1,2,4.4,0.24,93
fffe3400330039003800,Female,Service,Yes,2,NA,4.3,0.35,26
fffe33003000330037003300,Male,Service,No,1,3,4.8,0.39,117
fffe31003300340030003000,Male,Service,No,2,6,5.9,0.53,190
fffe32003600350032003600,Female,Service,Yes,2,3,4.4,0.34,162
fffe32003100390033003100,Male,Product,No,2,NA,6.4,0.54,24
fffe350035003400,Female,Product,Yes,1,4,5.4,0.41,315
fffe31003100320037003300,Female,Service,No,2,4,5.3,0.44,80
fffe3100300035003000,Female,Service,Yes,0,1,2.1,0.12,262
fffe33003100380032003700,Female,Service,Yes,3,5,6.7,0.45,20
fffe32003700360030003700,Male,Service,No,2,5,4.3,0.36,157
fffe350030003300,Male,Service,No,0,1,0.2,0,34
fffe33003400360036003500,Male,Service,Yes,2,3,4,0.31,262
fffe31003300300039003700,Female,Service,No,3,8,9.5,0.93,94
fffe3500350032003200,Female,Service,Yes,2,3,2.8,0.15,297
fffe3400350032003100,Female,Service,Yes,0,1,0.2,0,34
fffe33003400330031003000,Female,Product,No,3,5,5.1,0.38,248
fffe33003100370039003400,Male,Service,Yes,2,4,3.8,0.31,69
fffe31003000310031003100,Female,Product,No,3,7,NA,0.52,108
fffe32003700370033003400,Female,Service,Yes,1,2,5.2,0.27,32
fffe31003800340036003300,Male,Product,Yes,3,5,6.8,0.47,203
fffe3400360038003800,Male,Service,No,1,3,5.5,0.35,120
fffe32003100390034003400,Male,Product,No,3,6,7,0.69,343
fffe31003900330033003000,Female,Product,Yes,2,5,NA,0.52,153
fffe32003200390036003400,Male,Service,Yes,4,8,8.1,0.69,66
fffe32003600360038003500,Male,Service,Yes,2,4,5,0.38,261
fffe32003600360038003600,Male,Product,No,2,4,7.2,0.57,284
fffe32003500370032003300,Male,Service,Yes,2,5,7.7,0.58,262
fffe32003900310032003700,Female,Service,Yes,0,1,2.6,0.09,7
fffe32003100340036003100,Female,Service,Yes,2,4,6,0.46,307
fffe3600320034003600,Female,Service,Yes,0,1,3.2,0.12,299
fffe33003200360032003100,Male,Service,No,3,7,8.1,0.75,87
fffe31003200320032003300,Female,Service,Yes,1,NA,5.5,0.47,146
fffe31003300320035003400,Female,Product,Yes,2,3,1.2,0.05,232
fffe33003400360037003600,Male,Service,No,3,7,7.6,0.79,264
fffe3900370034003600,Male,Service,Yes,3,5,7.4,0.63,347
fffe31003400360036003700,Male,Service,Yes,3,5,5.4,0.42,252
fffe31003500350032003600,Male,Service,Yes,1,3,5.5,0.46,71
fffe31003600350031003500,Female,Service,Yes,2,NA,NA,0.62,188
fffe3100330034003300,Male,Service,Yes,2,4,6.1,0.5,296
fffe31003700320034003100,Male,Product,Yes,2,3,5.6,0.32,164
fffe31003300300032003000,Female,Service,Yes,1,4,4.5,0.35,255
fffe3700330030003400,Male,Product,No,4,6,6.5,0.49,247
fffe31003000390030003100,Female,Service,Yes,0,2,2.6,0.16,134
fffe33003000360030003800,Female,Service,Yes,2,3,3.7,0.29,150
fffe32003000300033003600,Female,Service,Yes,2,4,4.8,0.36,252
fffe33003200390032003600,Female,Service,Yes,2,3,4.2,0.22,175
fffe32003300370036003300,Female,Service,No,2,4,3.3,0.11,279
fffe31003200380039003700,Female,Service,No,3,6,7.9,0.62,87
fffe33003200300036003100,Female,Service,No,2,5,7.2,0.53,324
fffe32003700300034003900,Female,Product,Yes,2,6,6.4,0.55,121
fffe32003800300031003800,Male,Product,Yes,0,1,3.8,0.2,145
fffe31003900350033003100,Female,Service,No,1,1,4.9,0.27,26
fffe31003000310031003300,Female,Service,No,2,3,6,0.42,74
fffe3800320033003500,Female,Product,Yes,3,NA,6.7,0.46,356
fffe3900320035003300,Female,Service,No,1,4,6.1,0.56,177
fffe33003400300030003400,Female,Product,No,3,6,7.2,0.59,8
fffe3500330030003300,Male,Service,No,4,8,NA,0.75,161
fffe3100330039003500,Female,Product,Yes,3,4,5.7,0.38,206
fffe3900340037003700,Male,Service,Yes,2,4,6.8,0.48,282
fffe31003900340030003400,Female,Product,Yes,1,2,5.1,0.37,245
fffe32003100300031003500,Male,Service,No,4,9,9.8,0.98,160
fffe3200380032003600,Male,Service,No,4,6,8.3,0.66,34
fffe32003800340032003700,Male,Service,Yes,1,1,3.3,0.2,148
fffe3200360035003900,Male,Service,Yes,4,7,7.8,0.64,124
fffe32003900380031003300,Female,Service,Yes,2,5,8.1,0.62,169
fffe32003000350037003100,Male,Product,No,2,4,3.2,0.27,201
fffe31003800350036003600,Male,Service,Yes,2,6,6.9,0.51,2
fffe32003300360038003500,Male,Product,Yes,2,6,8.3,0.74,34
fffe3200380032003200,Female,Service,No,4,9,9.3,1,214
fffe31003600300032003900,Male,Product,Yes,2,5,7.1,0.52,222
fffe3400350030003400,Male,Service,No,1,4,6,0.47,47
fffe31003600370037003800,Female,Service,Yes,1,2,NA,0.48,92
fffe3200330035003500,Male,Service,Yes,4,8,7.4,0.71,4
fffe33003100340037003500,Male,Service,No,1,4,4.6,0.36,174
fffe32003600300036003000,Female,Service,No,4,7,6.6,0.56,46
fffe3700320038003500,Male,Service,No,3,6,5.4,0.43,224
fffe33003000360030003500,Female,Service,No,4,6,8.4,0.65,154
fffe31003900310036003400,Female,Product,No,4,8,7.5,0.67,293
fffe32003800360033003100,Male,Product,No,4,8,8.5,0.91,49
fffe3800360039003600,Male,Product,No,3,5,5.4,0.5,193
fffe3800390032003600,Male,Product,No,2,4,5.4,0.36,305
fffe33003400390034003900,Female,Product,Yes,0,2,3.7,0.22,125
fffe3500390034003500,Male,Service,Yes,3,NA,6.3,0.5,176
fffe32003900310035003800,Female,Service,No,3,4,6.3,0.46,104
fffe33003100300033003300,Male,Product,Yes,2,5,7,0.54,93
fffe33003400390035003200,Male,Service,Yes,1,2,5,0.31,104
fffe3500350031003000,Female,Service,No,3,8,8.3,0.71,233
fffe31003300330037003000,Male,Service,No,3,5,6.6,0.51,362
fffe32003600330036003400,Male,Product,No,2,3,4.7,0.29,10
fffe32003500390038003600,Male,Service,Yes,2,3,2.8,0.19,266
fffe3400300035003600,Female,Product,No,2,2,1.6,0.1,40
fffe33003400300036003500,Male,Service,No,2,4,6.6,0.44,170
fffe33003300310031003000,Male,Product,No,3,7,8.2,0.82,104
fffe33003000380037003600,Male,Service,No,2,5,5.9,0.4,223
fffe3800300034003000,Male,Service,Yes,2,4,6.3,0.46,10
fffe33003100330031003700,Male,Product,Yes,1,1,0,0,74
fffe32003000350034003300,Female,Service,Yes,3,4,5.9,0.49,22
fffe32003000350030003000,Male,Service,Yes,4,7,7.8,0.71,3
fffe33003000350030003900,Male,Service,Yes,2,3,4.8,0.38,42
fffe3300370035003300,Female,Service,No,2,5,6.3,0.55,121
fffe3500360038003900,Female,Service,Yes,1,3,NA,0.38,108
fffe31003800320031003100,Female,Service,Yes,4,9,9.1,0.73,240
fffe31003600390034003100,Female,Service,Yes,3,5,6.5,0.51,60
fffe31003700360033003400,Male,Product,Yes,2,NA,5.2,0.42,202
fffe31003900370037003900,Female,Product,Yes,1,3,4.4,0.25,169
fffe31003500350037003600,Male,Service,No,2,4,5,0.41,298
fffe33003300350034003900,Female,Service,No,2,5,6.7,0.6,299
fffe32003200310032003900,Female,Service,Yes,0,1,3.6,0.17,314
fffe3800370037003800,Female,Product,No,1,1,NA,0.28,73
fffe32003700390033003900,Female,Product,No,1,4,5.6,0.35,257
fffe31003800320039003500,Female,Service,Yes,3,5,5.1,0.35,260
fffe32003600310038003300,Female,Product,No,4,8,8.7,0.77,10
fffe3600310035003300,Female,Product,Yes,1,2,4.2,0.25,228
fffe3400330035003600,Female,Service,Yes,1,3,NA,0.41,11
fffe3100320034003600,Male,Service,No,2,5,6.3,0.56,160
fffe32003000370037003700,Male,Service,Yes,4,7,NA,0.62,272
fffe3100330037003100,Male,Service,No,4,8,NA,0.88,224
fffe3900340033003600,Male,Service,Yes,1,2,2.1,0.16,180
fffe33003200310037003500,Female,Service,Yes,2,4,4.1,0.33,69
fffe31003000370039003500,Female,Product,No,3,5,NA,0.57,149
fffe31003400310039003300,Female,Service,Yes,3,6,7.3,0.57,155
fffe31003700380039003700,Female,Service,Yes,1,2,NA,0.27,154
fffe3600350035003400,Female,Service,Yes,1,4,5.2,0.3,120
fffe31003600310030003800,Female,Service,Yes,1,4,4.4,0.39,85
fffe31003700360035003500,Male,Service,Yes,3,7,NA,0.72,324
fffe31003400360035003900,Male,Product,No,2,5,7.1,0.53,225
fffe31003600320036003000,Female,Service,No,2,6,7,0.68,108
fffe31003700350034003500,Male,Service,No,2,4,8,0.6,120
fffe31003800300034003400,Female,Service,No,0,1,2.6,0.2,209
fffe32003200380038003100,Male,Service,Yes,0,2,2.8,0.19,99
fffe32003200320037003000,Female,Product,No,4,8,7.8,0.7,131
fffe3200380032003400,Male,Service,Yes,2,4,5,0.47,0
fffe3900370030003100,Male,Product,Yes,2,NA,7.4,0.61,146
fffe32003600300034003600,Female,Product,No,3,5,6.4,0.59,245
fffe33003300340033003400,Female,Product,Yes,5,9,7.8,0.79,175
fffe3100310034003500,Female,Service,Yes,0,2,NA,0.18,86
fffe3400350038003100,Male,Product,Yes,0,1,1,0.09,124
fffe32003300330032003200,Female,Service,No,3,6,4.3,0.36,44
fffe3800320036003300,Female,Service,No,0,1,2.7,0.14,314
fffe3600390033003900,Male,Product,Yes,1,2,0,0,347
fffe31003100310031003800,Male,Product,No,3,8,9.2,0.81,315
fffe31003800320031003000,Female,Product,No,4,8,7.5,0.7,34
fffe3400380037003700,Male,Service,Yes,2,4,4.8,0.35,140
fffe32003300380032003100,Male,Product,Yes,0,1,3.9,0.26,345
fffe33003400330030003700,Male,Service,Yes,2,3,5.2,0.37,64
fffe32003200390030003400,Female,Service,No,1,2,5.2,0.36,339
fffe31003400390035003900,Male,Service,No,2,4,4.8,0.41,132
fffe32003900320032003900,Female,Service,No,3,7,6.5,0.54,316
fffe32003400390031003300,Male,Service,Yes,2,2,2.9,0.22,4
fffe32003000350039003900,Female,Service,Yes,2,NA,NA,0.33,47
fffe32003100310031003300,Male,Product,Yes,1,3,5.4,0.31,236
fffe32003700360031003700,Male,Service,Yes,2,4,4.7,0.39,277
fffe32003100300034003400,Male,Service,Yes,0,1,NA,0.06,231
